Date,Rainfall (mm),temp_max (⁰C),humidity_min (%),Humidity_max (%),wind_speed_min (Kmph),wind_speed_max (Kmph)
2021-03-18,0.0,35.15,39.4,95.39,0.0,0.0
2021-03-19,0.0,34.34,36.54,90.11,0.0,0.0
2021-03-20,0.0,34.39,30.9,88.57,0.0,0.0
2021-03-21,0.0,35.57,27.82,80.69,0.0,0.0
2021-03-22,0.0,34.54,34.86,89.19,0.0,0.0
2021-03-23,0.0,36.21,35.55,80.45,0.0,0.0
2021-03-24,0.0,34.18,35.78,76.61,0.0,0.0
2021-03-25,0.0,36.52,31.43,87.37,0.0,0.0
2021-03-26,0.0,37.83,26.58,85.62,0.0,0.0
2021-03-27,0.0,36.86,35.03,86.14,0.0,0.0
2021-03-28,0.0,38.52,28.71,91.91,0.0,0.0
2021-03-29,0.0,38.89,24.21,91.75,0.0,0.0
2021-03-30,0.0,38.36,31.95,93.31,0.0,0.0
2021-03-31,0.0,39.31,27.29,84.02,0.0,0.0
2021-04-01,0.0,30.51,47.07,97.17,0.0,0.0
2021-04-02,0.0,32.14,22.79,97.12,0.0,0.0
2021-04-03,0.0,35.74,27.93,91.83,0.0,0.0
2021-04-04,0.0,38.26,34.2,91.83,0.07,12.4
2021-04-05,0.01,37.33,18.42,44.51,0.01,4.61
2021-04-06,17.24,29.57,75.81,97.87,0.01,8.03
2021-04-07,0.0,33.39,61.78,95.57,0.0,9.07
2021-04-08,0.11,32.85,59.21,88.13,0.0,9.51
2021-04-09,8.1,32.89,72.04,99.52,0.0,5.27
2021-04-10,2.47,34.04,61.1,99.82,0.0,4.6
2021-04-11,0.43,31.13,71.72,99.85,0.0,0.0
2021-04-12,0.0,31.24,46.32,96.45,0.18,4.83
2021-04-13,7.58,36.79,39.17,90.13,0.04,11.68
2021-04-14,21.18,36.86,36.71,97.5,0.05,11.91
2021-04-15,0.04,32.46,53.35,94.52,0.0,9.73
2021-04-16,0.0,35.19,39.84,94.98,0.0,7.65
2021-04-17,0.0,36.83,33.6,93.92,0.1,8.0
2021-04-18,0.0,37.94,36.42,93.31,0.0,9.48
2021-04-19,0.0,37.74,37.37,88.91,0.11,10.88
2021-04-20,0.0,40.01,29.19,90.72,0.0,9.28
2021-04-21,0.0,38.36,38.51,86.17,0.24,11.68
2021-04-22,8.73,38.26,39.64,92.1,0.25,13.64
2021-04-23,0.0,36.16,44.86,88.33,0.0,8.92
2021-04-24,0.03,37.22,38.67,87.03,0.01,8.99
2021-04-25,0.0,38.68,28.29,82.73,0.09,7.33
2021-04-26,0.0,38.76,30.9,87.25,0.13,7.46
2021-04-27,0.0,38.9,24.4,72.89,0.0,7.11
2021-04-28,0.0,39.13,23.79,82.96,0.01,9.41
2021-04-29,0.0,39.28,27.79,89.2,0.14,8.89
2021-04-30,0.0,39.19,34.78,75.65,0.0,14.24
2021-05-01,0.0,30.95,41.74,96.22,0.0,0.0
2021-05-02,0.0,31.5,31.61,94.26,0.0,0.0
2021-05-03,0.0,35.89,25.67,84.41,0.0,0.0
2021-05-04,0.0,36.63,40.74,92.82,0.0,10.64
2021-05-05,0.0,38.3,18.04,45.2,0.07,5.58
2021-05-06,9.34,35.57,50.9,96.79,0.01,11.2
2021-05-07,0.0,35.51,55.47,93.49,0.0,7.07
2021-05-08,0.0,33.76,56.23,87.06,0.04,10.42
2021-05-09,6.23,32.91,71.05,99.12,0.0,7.54
2021-05-10,0.09,33.77,64.69,99.68,0.0,4.5
2021-05-11,0.0,32.58,60.94,99.2,0.0,0.0
2021-05-12,0.0,32.18,40.38,91.47,0.28,6.13
2021-05-13,1.36,38.5,21.18,45.52,0.37,6.99
2021-05-14,0.0,39.24,17.85,43.02,0.09,6.63
2021-05-15,0.0,37.41,22.19,45.26,0.53,7.36
2021-05-16,0.16,37.71,20.79,45.5,0.91,7.29
2021-05-17,0.37,33.56,56.19,93.16,0.72,15.65
2021-05-18,0.0,36.8,45.91,90.03,1.3,16.46
2021-05-19,0.26,37.98,43.56,90.05,0.99,16.01
2021-05-20,1.57,37.64,41.7,88.7,0.59,12.57
2021-05-21,0.0,37.21,40.79,88.01,0.08,14.99
2021-05-22,0.0,38.92,28.51,84.21,0.21,12.67
2021-05-23,0.0,38.83,28.14,84.75,0.01,8.41
2021-05-24,0.03,40.73,26.33,72.46,0.03,11.25
2021-05-25,0.0,40.06,26.4,60.47,0.0,11.74
2021-05-26,0.0,38.56,17.64,57.51,0.0,12.48
2021-05-27,0.01,41.06,20.09,46.25,0.57,16.15
2021-05-28,0.69,40.32,28.21,66.46,0.4,15.54
2021-05-29,0.0,38.86,33.89,69.8,0.19,15.02
2021-05-30,1.47,42.23,25.32,75.11,0.27,14.84
2021-05-31,0.0,39.9,31.82,68.76,0.03,8.21
2021-06-01,0.0,31.75,42.68,95.09,0.0,0.0
2021-06-02,0.0,31.73,29.68,93.64,0.0,0.0
2021-06-03,0.0,35.74,26.13,81.34,0.0,0.0
2021-06-04,0.0,36.04,49.06,91.77,0.13,10.63
2021-06-05,0.0,38.53,16.74,42.56,0.0,7.49
2021-06-06,0.16,35.44,49.93,94.0,0.15,9.01
2021-06-07,0.05,33.83,64.13,97.4,0.0,6.52
2021-06-08,2.36,33.51,57.21,96.22,0.01,10.18
2021-06-09,0.37,32.29,73.18,98.91,0.0,6.69
2021-06-10,9.82,33.02,74.25,99.92,0.0,6.7
2021-06-11,0.0,32.63,59.52,99.74,0.0,0.0
2021-06-12,0.0,31.75,45.81,98.64,0.0,7.85
2021-06-13,0.64,32.44,64.3,91.36,0.06,11.69
2021-06-14,29.89,34.35,54.79,98.48,0.01,12.51
2021-06-15,13.39,31.81,74.02,97.61,0.08,11.73
2021-06-16,3.73,32.48,68.62,97.2,0.05,9.72
2021-06-17,3.9,33.91,56.76,94.48,0.11,10.95
2021-06-18,3.41,31.54,68.23,95.74,0.0,11.54
2021-06-19,0.19,33.56,57.7,87.43,0.67,12.7
2021-06-20,0.34,32.8,56.25,84.3,0.29,11.89
2021-06-21,0.01,34.91,47.42,77.78,0.03,12.69
2021-06-22,0.01,35.57,43.7,83.04,0.11,10.1
2021-06-23,6.29,33.9,52.53,96.06,0.0,9.69
2021-06-24,24.43,30.28,77.26,97.26,0.0,6.79
2021-06-25,1.75,30.76,71.1,96.33,0.06,9.88
2021-06-26,4.39,33.04,59.61,94.64,0.03,11.26
2021-06-27,24.66,33.85,61.29,98.34,0.11,11.43
2021-06-28,25.23,32.57,73.78,98.47,0.0,9.43
2021-06-29,0.65,33.2,68.07,96.59,0.0,7.07
2021-06-30,0.28,34.96,58.57,93.21,0.18,7.8
2021-07-01,0.03,29.37,53.16,90.3,0.0,0.0
2021-07-02,0.0,32.47,34.16,94.57,0.0,0.0
2021-07-03,0.0,36.45,21.13,88.71,0.0,0.0
2021-07-04,0.0,36.3,46.7,94.64,0.23,9.54
2021-07-05,0.0,37.71,19.8,44.71,0.45,7.39
2021-07-06,0.0,37.09,42.72,90.4,0.14,9.75
2021-07-07,1.72,34.8,57.34,96.41,0.0,7.15
2021-07-08,0.13,32.63,61.67,96.37,0.0,8.27
2021-07-09,162.07,27.06,93.94,99.67,0.17,9.5
2021-07-10,0.35,33.32,66.56,99.82,0.0,5.48
2021-07-11,0.0,31.85,55.03,99.18,0.0,0.0
2021-07-12,0.0,32.57,44.14,98.81,0.01,6.63
2021-07-13,15.09,30.9,81.77,98.57,0.0,6.89
2021-07-14,6.31,30.22,81.78,97.86,0.01,8.69
2021-07-15,18.39,28.48,83.0,98.53,0.03,9.47
2021-07-16,1.14,31.08,78.83,97.24,0.33,7.69
2021-07-17,1.29,31.87,76.82,97.28,0.14,8.1
2021-07-18,0.04,34.49,62.51,97.36,0.04,6.95
2021-07-19,8.76,34.24,64.39,98.08,0.01,9.39
2021-07-20,5.24,32.97,71.08,96.95,0.03,9.64
2021-07-21,17.64,31.61,72.28,98.24,0.02,11.17
2021-07-22,48.9,25.37,92.6,98.42,0.41,10.44
2021-07-23,109.71,24.79,92.88,98.77,0.16,11.03
2021-07-24,21.14,30.37,82.13,98.76,0.03,11.1
2021-07-25,4.81,32.73,72.23,97.9,0.0,9.82
2021-07-26,7.5,33.48,66.13,97.74,0.0,10.65
2021-07-27,0.01,33.27,65.24,90.92,0.13,10.78
2021-07-28,0.0,33.1,59.42,90.7,0.25,11.26
2021-07-29,0.09,33.11,58.26,83.48,0.07,12.73
2021-07-30,0.21,30.71,68.1,89.12,0.17,10.34
2021-07-31,0.01,31.63,64.96,81.86,0.69,11.17
2021-08-01,0.0,29.7,56.3,96.27,0.0,0.0
2021-08-02,0.0,29.71,40.13,88.45,0.0,0.0
2021-08-03,0.0,36.43,27.16,94.42,0.0,0.0
2021-08-04,0.0,37.17,38.49,93.67,0.23,10.9
2021-08-05,0.0,38.13,18.02,42.83,0.05,7.58
2021-08-06,7.89,35.61,48.1,95.2,0.0,9.3
2021-08-07,1.92,35.23,59.54,94.84,0.09,9.89
2021-08-08,2.09,33.66,60.79,97.25,0.02,7.76
2021-08-09,2.93,29.25,84.76,99.51,0.35,7.71
2021-08-10,2.62,33.75,62.7,99.84,0.0,5.67
2021-08-11,0.0,31.75,44.25,97.52,0.0,0.0
2021-08-12,0.0,31.88,48.49,98.74,0.0,6.01
2021-08-13,2.02,34.34,58.52,97.0,0.06,8.74
2021-08-14,4.12,32.55,67.18,97.07,0.0,9.29
2021-08-15,0.26,32.87,64.13,96.07,0.0,10.88
2021-08-16,13.41,33.07,66.91,99.21,0.01,8.57
2021-08-17,3.31,28.64,85.83,98.86,0.16,8.32
2021-08-18,11.04,28.8,84.04,99.24,0.05,7.22
2021-08-19,4.4,29.28,83.61,98.16,0.0,7.33
2021-08-20,2.46,30.64,79.71,98.29,0.11,7.81
2021-08-21,0.01,30.14,80.78,99.23,0.0,5.61
2021-08-22,21.77,32.34,77.0,99.31,0.07,7.67
2021-08-23,19.51,33.74,64.0,98.74,0.04,7.77
2021-08-24,0.0,34.36,60.6,98.49,0.0,7.39
2021-08-25,0.01,34.49,62.05,97.99,0.0,8.07
2021-08-26,24.34,34.71,60.06,99.52,0.01,10.24
2021-08-27,15.18,32.8,78.55,99.68,0.0,7.44
2021-08-28,7.76,33.21,71.23,99.66,0.0,6.37
2021-08-29,2.7,30.57,83.11,99.38,0.0,7.21
2021-08-30,52.41,31.05,78.39,99.42,0.01,6.34
2021-08-31,34.39,30.75,82.99,99.77,0.01,5.71
2021-09-01,0.0,33.19,38.06,95.44,0.0,0.0
2021-09-02,0.0,30.87,31.62,94.01,0.0,0.0
2021-09-03,0.0,34.77,37.53,94.7,0.0,0.0
2021-09-04,0.0,37.41,33.96,92.84,0.19,12.31
2021-09-05,0.0,37.98,19.05,44.2,0.01,7.22
2021-09-06,54.89,37.43,41.09,97.64,0.01,11.2
2021-09-07,0.11,29.96,74.42,96.58,0.0,6.02
2021-09-08,2.98,34.6,59.4,96.92,0.0,6.93
2021-09-09,0.1,30.36,79.92,97.53,0.25,8.13
2021-09-10,0.0,34.45,61.77,99.05,0.0,5.45
2021-09-11,0.0,31.93,36.02,96.36,0.0,0.0
2021-09-12,0.0,32.11,46.04,94.96,0.0,4.55
2021-09-13,0.79,32.69,72.66,97.39,0.07,7.37
2021-09-14,0.63,32.54,72.77,97.77,0.03,8.26
2021-09-15,0.05,32.41,71.98,96.54,0.11,8.63
2021-09-16,0.0,33.46,62.05,96.97,0.1,8.12
2021-09-17,0.0,33.7,57.58,97.15,0.0,7.16
2021-09-18,1.24,33.6,55.71,97.39,0.0,7.1
2021-09-19,0.36,30.52,76.62,98.53,0.0,4.78
2021-09-20,37.14,34.01,60.99,99.26,0.06,7.21
2021-09-21,17.67,32.81,71.46,99.47,0.0,7.47
2021-09-22,3.32,32.08,75.8,98.73,0.17,6.67
2021-09-23,1.59,31.79,78.4,98.98,0.0,5.55
2021-09-24,7.31,32.38,74.43,99.14,0.01,4.99
2021-09-25,8.53,33.48,65.16,98.94,0.0,4.83
2021-09-26,0.89,33.43,71.3,98.72,0.01,6.66
2021-09-27,9.05,32.54,73.81,98.93,0.12,7.86
2021-09-28,43.73,26.46,93.24,99.13,0.7,10.63
2021-09-29,0.01,31.31,78.89,99.05,0.01,8.16
2021-09-30,0.01,33.4,62.6,99.01,0.0,4.11
2021-10-01,0.0,32.49,28.85,96.99,0.0,0.0
2021-10-02,0.0,31.56,27.71,95.41,0.0,0.0
2021-10-03,0.0,33.62,41.45,95.96,0.0,0.0
2021-10-04,0.0,35.78,41.39,91.76,0.32,9.93
2021-10-05,0.0,38.44,18.6,43.69,0.16,7.06
2021-10-06,3.73,31.24,76.7,97.76,0.04,9.07
2021-10-07,9.89,32.9,66.67,97.66,0.0,7.42
2021-10-08,5.2,35.16,58.29,98.24,0.01,7.27
2021-10-09,0.01,32.92,71.3,98.13,0.0,8.36
2021-10-10,0.6,34.82,62.94,99.45,0.18,6.34
2021-10-11,0.0,29.96,44.52,91.12,0.0,0.0
2021-10-12,0.0,32.35,49.71,96.82,0.0,5.72
2021-10-13,0.0,33.33,48.97,98.49,0.01,6.57
2021-10-14,0.0,33.36,54.35,96.7,0.0,5.55
2021-10-15,0.0,33.82,52.13,95.12,0.27,6.14
2021-10-16,3.23,32.81,59.5,99.58,0.0,6.53
2021-10-17,18.8,30.32,81.43,99.94,0.0,5.75
2021-10-18,0.07,32.58,75.45,99.84,0.02,7.46
2021-10-19,0.0,34.52,53.95,99.01,0.0,5.15
2021-10-20,0.0,33.38,56.19,99.27,0.0,7.65
2021-10-21,0.0,32.67,58.06,98.1,0.0,8.29
2021-10-22,0.0,33.49,46.22,96.55,0.05,6.08
2021-10-23,0.0,32.61,43.38,93.76,0.0,7.56
2021-10-24,0.0,33.38,39.5,98.67,0.0,5.36
2021-10-25,0.0,33.19,46.5,96.36,0.0,6.07
2021-10-26,0.0,32.28,48.84,94.76,0.28,7.08
2021-10-27,0.0,32.47,40.4,94.89,0.0,7.6
2021-10-28,0.0,32.01,39.75,92.01,0.0,8.38
2021-10-29,0.0,32.41,50.76,91.04,0.38,8.3
2021-10-30,0.0,32.04,58.46,90.63,0.01,5.08
2021-10-31,0.02,32.57,61.41,95.68,0.0,4.95
2021-11-01,0.0,31.84,36.29,96.44,0.0,0.0
2021-11-02,0.0,32.71,29.92,96.3,0.0,0.0
2021-11-03,0.0,34.22,38.36,95.54,0.0,0.0
2021-11-04,0.0,35.69,42.19,84.81,0.07,14.13
2021-11-05,0.0,39.21,18.32,40.95,0.16,5.86
2021-11-06,12.24,33.43,60.1,97.6,0.23,12.0
2021-11-07,17.44,32.73,70.82,97.64,0.0,7.18
2021-11-08,0.0,33.74,65.19,96.77,0.23,7.28
2021-11-09,0.36,32.05,74.1,98.55,0.0,8.23
2021-11-10,0.02,33.71,55.56,98.03,0.0,7.05
2021-11-11,0.0,31.73,40.18,81.65,0.0,0.0
2021-11-12,0.0,30.41,59.51,98.86,0.0,3.77
2021-11-13,0.52,31.0,65.44,99.48,0.0,0.0
2021-11-14,8.08,30.82,77.22,99.33,0.0,0.0
2021-11-15,17.78,32.7,62.4,99.7,0.0,0.0
2021-11-16,3.12,32.09,72.68,99.66,0.0,0.0
2021-11-17,0.87,31.61,71.12,99.71,0.0,0.0
2021-11-18,0.0,33.09,60.52,99.48,0.0,0.0
2021-11-19,0.88,30.32,79.24,99.42,0.0,0.0
2021-11-20,0.22,29.65,75.32,99.17,0.0,0.0
2021-11-21,2.55,31.57,70.79,99.45,0.0,0.0
2021-11-22,0.65,33.14,59.46,99.65,0.0,0.0
2021-11-23,0.0,33.5,58.07,99.54,0.0,0.0
2021-11-24,0.71,33.25,60.38,99.67,0.0,0.0
2021-11-25,0.0,33.29,53.48,99.89,0.0,0.0
2021-11-26,0.0,32.62,46.55,99.4,0.0,0.0
2021-11-27,0.0,32.18,42.57,98.78,0.0,0.0
2021-11-28,0.0,31.18,42.82,94.2,0.0,0.0
2021-11-29,0.0,30.0,52.36,94.62,0.0,0.0
2021-11-30,0.0,29.31,59.13,90.42,0.0,0.0
2021-12-01,0.0,32.06,42.83,96.79,0.0,0.0
2021-12-02,0.0,33.12,35.96,96.34,0.0,0.0
2021-12-03,0.0,34.49,32.4,95.02,0.0,0.0
2021-12-04,0.0,36.33,35.54,89.54,0.12,7.14
2021-12-05,5.94,39.18,19.57,47.24,0.17,7.24
2021-12-06,1.03,31.92,67.79,92.95,0.28,14.96
2021-12-07,62.49,27.93,92.3,98.76,0.0,6.81
2021-12-08,0.01,33.36,60.94,96.73,0.0,9.41
2021-12-09,1.23,31.43,76.83,99.26,0.04,7.0
2021-12-10,0.0,34.02,48.67,98.52,0.0,4.98
2021-12-11,0.0,28.41,58.42,88.38,0.0,0.0
2021-12-12,0.0,31.49,48.69,93.54,0.01,5.13
2021-12-13,0.0,31.52,46.42,92.4,0.0,5.41
2021-12-14,0.0,31.37,43.72,98.75,0.0,4.25
2021-12-15,0.0,29.66,47.13,98.62,0.0,4.78
2021-12-16,0.0,29.31,40.24,98.52,0.0,6.61
2021-12-17,0.0,29.38,38.3,95.21,0.0,5.83
2021-12-18,0.0,29.38,32.85,96.77,0.0,6.41
2021-12-19,0.0,29.24,31.02,98.2,0.0,6.39
2021-12-20,0.0,29.4,39.58,93.16,0.02,4.41
2021-12-21,0.0,28.26,35.84,89.71,0.0,5.82
2021-12-22,0.0,28.55,19.39,90.78,0.0,5.37
2021-12-23,0.0,29.92,19.01,93.94,0.0,5.51
2021-12-24,0.0,31.88,27.19,96.77,0.0,4.65
2021-12-25,0.0,31.28,36.17,98.98,0.0,6.14
2021-12-26,0.0,30.96,48.39,99.24,0.0,6.72
2021-12-27,0.0,30.17,56.42,99.33,0.0,7.05
2021-12-28,0.0,27.78,65.28,99.45,0.0,7.33
2021-12-29,0.0,29.79,51.99,99.46,0.01,8.7
2021-12-30,0.0,30.18,49.88,99.0,0.0,8.22
2021-12-31,0.0,29.62,54.58,99.22,0.0,5.72
