Date,PM2.5,PM10,NO2,SO2,CO,Ozone,Humidity(%),dewpoint_2m (°C),Rainfall (mm),windspeed (kmph),winddirection_100m (°),temp,PM2.5_SubIndex,PM10_SubIndex,SO2_SubIndex,NOx_SubIndex,CO_SubIndex,O3_SubIndex,AQI,min_temp,max_temp
04-12-2022,33.32,105.7,27.02,9.67,0.51,12.53,43.70833333,15.525,0,16.74583333,300.5833333,12.6,55.53333333,103.8,12.0875,33.775,25.5,12.53,104,23.8,36.4
13-04-2022,26.67,91.03,26.28,9.83,0.94,11.39,37.91666667,13.32083333,0,19.58333333,306.5833333,13.2,44.45,91.03,12.2875,32.85,47,11.39,91,23.2,36.4
14-04-2022,25.26,94.05,20.33,8.44,0.93,10.55,45.5,15.77916667,0,15.50833333,286.8333333,12,42.1,94.05,10.55,25.4125,46.5,10.55,94,24,36
15-04-2022,40.85,134.11,31.88,23.52,1.02,11.49,48.58333333,17.77916667,0.029166667,13.49583333,241.4166667,11,68.08333333,122.74,29.4,39.85,51,11.49,123,26.1,37.1
16-04-2022,49.28,134.94,37.6,36.3,1,12.08,44.79166667,17.03333333,0.020833333,14.4875,217.8333333,9.1,82.13333333,123.2933333,45.375,47,50,12.08,123,27,36.1
17-04-2022,46.34,145.29,27.5,29.12,1.5,36.4,46.625,17.22083333,0.0375,17.69583333,204.8333333,10.1,77.23333333,130.1933333,36.4,34.375,75,36.4,130,25.9,36
18-04-2022,46.68,122.16,25.47,12.63,1.14,41.76,39.66666667,14.77083333,0,13.68333333,203.375,12,77.8,114.7733333,15.7875,31.8375,57,41.76,115,24.6,36.6
19-04-2022,59,184.33,38.85,21.37,0.29,41.38,35.95833333,13.66666667,0,15.75833333,186.9166667,12.1,98.33333333,156.22,26.7125,48.5625,14.5,41.38,156,25.1,37.2
20-04-2022,48.58,152.42,28.41,11.95,0.53,65.75,36.29166667,13.98333333,0,16.19583333,195.9583333,12.5,80.96666667,134.9466667,14.9375,35.5125,26.5,65.75,135,25.9,38.4
21-04-2022,51.7,119.14,27.31,11.14,0.56,44.4,42.375,16.4625,0,14.88333333,261.7916667,12,86.16666667,112.76,13.925,34.1375,28,44.4,113,25.3,37.3
22-04-2022,46.12,117.27,27.7,20.07,0.37,42.88,55.58333333,19.14583333,0.0875,10.17083333,208.4583333,10.1,76.86666667,111.5133333,25.0875,34.625,18.5,42.88,112,25.6,35.7
23-04-2022,43.3,147.08,44.13,21.44,0.05,43.16,52.75,18.63333333,0.025,7.5875,239.625,11,72.16666667,131.3866667,26.8,55.1625,2.5,43.16,131,24.8,35.8
24-04-2022,32.82,96.77,20.37,13.65,0,44.26,48,17.62916667,0.0125,12.5875,203.6666667,10.5,54.7,96.77,17.0625,25.4625,0,44.26,97,25.3,35.8
25-04-2022,60.25,138.84,52.67,38.97,0.08,50.85,37.5,15.275,0,9.629166667,239.0833333,12.7,100.8333333,125.8933333,48.7125,65.8375,4,50.85,126,24.8,37.5
26-04-2022,40.79,105.94,29.93,19.83,0,44.88,39.33333333,15.35833333,0,12.575,196.25,11.3,67.98333333,103.96,24.7875,37.4125,0,44.88,104,25.5,36.8
27-04-2022,57.89,146.7,39.35,28.5,0,27.94,37.91666667,15.2,0,12.9125,229.125,11.5,96.48333333,131.1333333,35.625,49.1875,0,27.94,131,26.2,37.7
28-04-2022,49.53,119.88,30.07,30.13,0.16,5.61,33.5,13.79166667,0,12.4,218.375,10.7,82.55,113.2533333,37.6625,37.5875,8,5.61,113,27.2,37.9
29-04-2022,55.8,141.08,43.38,36.26,0.67,5.7,36.04166667,14.17083333,0,14.69166667,179,13.4,93,127.3866667,45.325,54.225,33.5,5.7,127,25.7,39.1
30-04-2022,57.54,154.47,50.64,12.9,3.69,5.61,31.79166667,12.80833333,0,15.49166667,212.2916667,12.6,95.9,136.3133333,16.125,63.3,121.125,5.61,136,26.6,39.2
05-01-2022,48.46,147.26,34.37,21.67,0.94,6.27,28.16666667,10.75416667,0,14.85416667,184.5,12.7,80.76666667,131.5066667,27.0875,42.9625,47,6.27,132,26.3,39
05-02-2022,42.11,138.55,31.44,13.14,0.38,6.01,32.66666667,13.34583333,0,16.17916667,182.3333333,10.8,70.18333333,125.7,16.425,39.3,19,6.01,126,27.3,38.1
05-03-2022,62.22,155.42,36.4,17.06,0.36,5.36,36.08333333,14.72916667,0.004166667,13.4,292.2083333,11.6,107.4,136.9466667,21.325,45.5,18,5.36,137,26.4,38
05-04-2022,38.45,88.2,26.47,10.71,0.08,5.63,52,19.70833333,0.008333333,14.47083333,265.125,10.5,64.08333333,88.2,13.3875,33.0875,4,5.63,88,26.5,37
05-05-2022,48.52,131.32,47.1,7.25,0.461704036,6.3,43.58333333,17.125,0.004166667,12.71666667,164.625,10.5,80.86666667,120.88,9.0625,58.875,23.0852018,6.3,121,26.9,37.4
05-06-2022,50.84,145.03,37.98,7.67,0.461217168,5.9,37.04166667,14.4625,0,16.85833333,185.9583333,11.6,84.73333333,130.02,9.5875,47.475,23.0608584,5.9,130,26.8,38.4
05-07-2022,46.4,142.29,25.34,10.35,0.461242793,5.84,40.95833333,15.725,0,17.3875,203.375,12,77.33333333,128.1933333,12.9375,31.675,23.06213965,5.84,128,26.3,38.3
05-08-2022,47.88,129.56,29.52,9.39,0.463100577,5.49,37,15.275,0,13.14166667,226.7916667,10.2,79.8,119.7066667,11.7375,36.9,23.15502885,5.49,120,26.7,36.9
05-09-2022,59.78,166.62,32.45,13.85,0.463241512,5.64,35.16666667,14.25833333,0,16.45,137.9166667,11.5,99.63333333,144.4133333,17.3125,40.5625,23.1620756,5.64,144,26.7,38.2
05-10-2022,57.53,160.2,35.94,20.78,0.463004484,5.51,38.04166667,14.35833333,0.016666667,16.1875,161.4166667,12.3,95.88333333,140.1333333,25.975,44.925,23.1502242,5.51,140,25.4,37.7
05-11-2022,29.79,80.7,19.04,6.85,0.462709801,5.56,72.58333333,21.37916667,0.770833333,12.71666667,148.6666667,4.3,49.65,80.7,8.5625,23.8,23.13549005,5.56,81,25,29.3
05-12-2022,19.79,50.33,18.38,5.09,0.462165279,5.67,74.41666667,22.74583333,0.05,11.6875,98.45833333,7.6,32.98333333,50.33,6.3625,22.975,23.10826395,5.67,50,25,32.6
13-05-2022,37.09,102.78,20.63,9.33,0.461762783,5.56,63.33333333,21.375,0,14.74583333,217.2083333,11.6,61.81666667,101.8533333,11.6625,25.7875,23.08813915,5.56,102,24.1,35.7
14-05-2022,37.2,130.85,17.26,12.27,0.461532941,5.76,53.83333333,20.28333333,0,17.65,225.1666667,11.4,62,120.5666667,15.3375,21.575,23.07664705,5.76,121,26.2,37.6
15-05-2022,41.67,117.88,24.81,14.65,0.46096359,5.63,50.91666667,19.99583333,0,14.99166667,221.625,10.9,69.45,111.92,18.3125,31.0125,23.0481795,5.63,112,26.8,37.7
16-05-2022,37.44,84.22,17.99,9.18,0.460805423,5.7,59.33333333,21.71666667,0,15.075,184.5833333,10.6,62.4,84.22,11.475,22.4875,23.04027115,5.7,84,26.2,36.8
17-05-2022,38.62,88.84,20.5,7.42,0.460698595,5.61,64.54166667,22.2875,0.1125,13.21666667,262.2083333,8,64.36666667,88.84,9.275,25.625,23.03492975,5.61,89,26.5,34.5
18-05-2022,56.13,137.82,40.76,12.13,0.460553178,5.63,61.625,21.42083333,0,12.02916667,265.4583333,7.6,93.55,125.2133333,15.1625,50.95,23.0276589,5.63,125,26.1,33.7
19-05-2022,17.05,44.38,11.99,6.34,0.460497258,5.6,72.16666667,22.43333333,0.2,17.37916667,323.9166667,9,28.41666667,44.38,7.925,14.9875,23.0248629,5.6,44,24.2,33.2
20-05-2022,27.1,65.7,18.01,4.29,0.46035771,5.87,75.625,22.29583333,0.1625,11.89583333,206.0833333,9.4,45.16666667,65.7,5.3625,22.5125,23.0178855,5.87,66,23.6,33
21-05-2022,44.12,131.88,27.3,9.2,0.460249935,6.57,63.25,19.86666667,0.008333333,26.7625,176.5416667,10.7,73.53333333,121.2533333,11.5,34.125,23.01249675,6.57,121,23.6,34.3
22-05-2022,35.05,132.27,16.69,11.66,0.460058732,5.54,54.33333333,18.40833333,0,34.63333333,180.5833333,10.3,58.41666667,121.5133333,14.575,20.8625,23.0029366,5.54,122,24.4,34.7
23-05-2022,38.09,139.86,21.27,25.54,0.459674981,5.49,53.25,18.52916667,0,31.59583333,181,10.9,63.48333333,126.5733333,31.925,26.5875,22.98374905,5.49,127,24.5,35.4
24-05-2022,35.99,134.66,24.37,15.28,0,4.39,48.33333333,17.78333333,0,25.00416667,178.0833333,10.8,59.98333333,123.1066667,19.1,30.4625,0,4.39,123,25.3,36.1
25-05-2022,50.59,157.62,26.23,33.74,0.06,4.64,44.125,17.00833333,0.004166667,20.55,158.9583333,9.7,84.31666667,138.4133333,42.175,32.7875,3,4.64,138,26.5,36.2
26-05-2022,48.85,138.31,33.27,23.35,1.34,6.18,46.20833333,17.85416667,0.020833333,21.17916667,182.7916667,9.5,81.41666667,125.54,29.1875,41.5875,67,6.18,126,26.9,36.4
27-05-2022,38.36,133.83,27.89,22.07,1.76,4.27,46.20833333,17.02083333,0,21.95,189,10.3,63.93333333,122.5533333,27.5875,34.8625,88,4.27,123,25.7,36
28-05-2022,29.45,117.33,25.15,19.37,0.56,3.53,40.79166667,15.175,0,26.85833333,183.7916667,11.2,49.08333333,111.5533333,24.2125,31.4375,28,3.53,112,25.8,37
29-05-2022,37.04,142.59,25.37,33.57,0.21,2.9,41.625,16.18333333,0,25.8625,180.5416667,10.9,61.73333333,128.3933333,41.9625,31.7125,10.5,2.9,128,26.5,37.4
30-05-2022,41.25,152.49,25.41,35.44,0.26,3.95,41.95833333,16.98333333,0,19.6375,198.2916667,10.3,68.75,134.9933333,44.3,31.7625,13,3.95,135,27.2,37.5
31-05-2022,40.62,143.03,23.1,23.37,0.39,3.21,48.125,18.475,0.05,17.57083333,155.1666667,9,67.7,128.6866667,29.2125,28.875,19.5,3.21,129,28.1,37.1
06-01-2022,43.08,116.01,27.78,20.32,0.61,3.83,51.66666667,19.13333333,0.016666667,15.75,80.375,10.6,71.8,110.6733333,25.4,34.725,30.5,3.83,111,26.1,36.7
06-02-2022,52.86,151.22,31.45,27.05,0.7,3.67,47.875,18.76666667,0.004166667,18.2375,142.2083333,10.7,88.1,134.1466667,33.8125,39.3125,35,3.67,134,27.1,37.8
06-03-2022,41.1,126.62,29.49,23.07,0.85,2.47,43.70833333,17.39166667,0.016666667,23.11666667,171.75,11.3,68.5,117.7466667,28.8375,36.8625,42.5,2.47,118,26.7,38
06-04-2022,50.11,160.3,34.07,20.09,1.03,3.08,35.66666667,15.19166667,0,21.65,164.9166667,11.3,83.51666667,140.2,25.1125,42.5875,51.5,3.08,140,27.8,39.1
06-05-2022,61,143.07,37.81,30.54,0.62,2.49,37.5,16.1,0.029166667,18.85833333,183.7083333,11.8,103.3333333,128.7133333,38.175,47.2625,31,2.49,129,28.2,40
06-06-2022,46.02,113.77,24.3,23.71,0.1,2.07,46.79166667,18.22916667,0.016666667,23.19583333,194.5,10,76.7,109.18,29.6375,30.375,5,2.07,109,27.6,37.6
06-07-2022,34.51,110.45,28.1,18.27,0.31,3.98,45.20833333,18.03333333,0.0375,27.02083333,168.375,10.4,57.51666667,106.9666667,22.8375,35.125,15.5,3.98,107,27.7,38.1
06-08-2022,41.43,129.71,24.73,24.05,1.07,4.27,47.58333333,18.6375,0.016666667,27.55416667,161.2083333,10.1,69.05,119.8066667,30.0625,30.9125,53.5,4.27,120,27.1,37.2
06-09-2022,34.36,103.95,19.03,17.3,3.04,1.95,55.875,19.94583333,0.029166667,23.71666667,174.9583333,10.8,57.26666667,102.6333333,21.625,23.7875,113,1.95,113,25.6,36.4
06-10-2022,17.78,94.52,18.74,24.7,1.08,4.55,50.125,18.8,0.008333333,24.50833333,196.2083333,9.4,29.63333333,94.52,30.875,23.425,54,4.55,95,26.3,35.7
06-11-2022,16.93,99.93,15.8,19.44,0.65,4.1,58.91666667,19.86666667,0.016666667,24.80416667,193.6666667,8.1,28.21666667,99.93,24.3,19.75,32.5,4.1,100,25.2,33.3
06-12-2022,13.33,51.47,16.38,33.93,1.01,4.19,57.875,19.65,0.020833333,20.375,192.4583333,8.4,22.21666667,51.47,42.4125,20.475,50.5,4.19,51,25.1,33.5
13-06-2022,19.55,87.93,16.97,16.39,1.12,4.29,54.91666667,19.37916667,0.041666667,16.69166667,178.6666667,8.5,32.58333333,87.93,20.4875,21.2125,56,4.29,88,25.7,34.2
14-06-2022,21.89,65.8,27.12,16.6,1.35,15.04,61.41666667,20.17083333,0.033333333,19.36666667,168.1666667,9.7,36.48333333,65.8,20.75,33.9,67.5,15.04,68,24.2,33.9
15-06-2022,20.31,70.94,19.25,9.22,1.3,17.34,59.54166667,20.47083333,0.016666667,14.10416667,172,7.3,33.85,70.94,11.525,24.0625,65,17.34,71,25.9,33.2
16-06-2022,27.11,78.19,25.45,10.47,1.24,17.33,67.625,21.22916667,0.254166667,11.325,200.2916667,7.8,45.18333333,78.19,13.0875,31.8125,62,17.33,78,25.1,32.9
17-06-2022,31.15,108.69,30.64,13.53,1.57,19.57,67.45833333,21.2125,0.116666667,12.375,259.4166667,8.8,51.91666667,105.7933333,16.9125,38.3,78.5,19.57,106,24.2,33
18-06-2022,31,93.09,22.88,11.21,0.65,19.47,71.83333333,22.00833333,0.0375,11.54583333,243.0416667,8.3,51.66666667,93.09,14.0125,28.6,32.5,19.47,93,24.3,32.6
19-06-2022,23.53,65.34,29.8,10.63,1.31,11.56,70.83333333,21.925,0.1625,13.9875,218.125,7.3,39.21666667,65.34,13.2875,37.25,65.5,11.56,66,24.9,32.2
20-06-2022,15.17,64.75,18.08,10.9,1.61,14.14,64,20.58333333,0.066666667,21.03333333,191.2916667,6.8,25.28333333,64.75,13.625,22.6,80.5,14.14,80,25.3,32.1
21-06-2022,17.73,59.43,20.61,10.64,0.84,14.09,78.91666667,21.44583333,0.295833333,23.94583333,188.4166667,6.9,29.55,59.43,13.3,25.7625,42,14.09,59,23.3,30.2
22-06-2022,21.26,72.66,29.98,15.84,1.25,14.61,81.95833333,21.42083333,0.258333333,20.9875,193.3333333,6.3,35.43333333,72.66,19.8,37.475,62.5,14.61,73,22.1,28.4
23-06-2022,18.17,85.13,22.51,22.25,0.73,21.48,69.91666667,21.10833333,0.066666667,19.37083333,202.5,8.4,30.28333333,85.13,27.8125,28.1375,36.5,21.48,85,23.5,31.9
24-06-2022,14.06,54.51,22.46,13.07,1.65,17,71.54166667,21,0.1125,21.41666667,198.7083333,6.5,23.43333333,54.51,16.3375,28.075,82.5,17,82,24.2,30.7
25-06-2022,17.76,62.51,25.29,15.3,1.44,19.42,70.375,20.48333333,0.008333333,25.09166667,192.9583333,6.8,29.6,62.51,19.125,31.6125,72,19.42,72,23.8,30.6
26-06-2022,19.03,49.4,18.52,20.2,1.83,19.65,92.41666667,21.84166667,1.241666667,26.20416667,195.6666667,1.6,31.71666667,49.4,25.25,23.15,91.5,19.65,92,22.3,23.9
27-06-2022,22.32,82.03,16.45,22.06,1.47,15.75,88.91666667,21.89166667,1.504166667,26.24583333,199.625,3.6,37.2,82.03,27.575,20.5625,73.5,15.75,82,22.4,26
28-06-2022,17.2,53.57,19.49,15.24,1.63,15.99,84.5,21.64583333,0.329166667,26.80833333,187.875,4,28.66666667,53.57,19.05,24.3625,81.5,15.99,82,22.6,26.6
29-06-2022,30.13,80.81,27.85,15.64,1.14,16.8,75.45833333,21.53333333,0.020833333,21.41666667,183.375,6.3,50.21666667,80.81,19.55,34.8125,57,16.8,81,23.5,29.8
30-06-2022,22.51,82.55,24.83,12.42,1.96,15.14,78.54166667,22.14166667,0.033333333,21.92083333,181.75,6.4,37.51666667,82.55,15.525,31.0375,98,15.14,98,23.4,29.8
07-01-2022,16.09,45.3,15.24,11.56,2.02,18.23,78.08333333,21.9,0.2875,24.40416667,173,6.7,26.81666667,45.3,14.45,19.05,100.25,18.23,100,23.5,30.2
07-02-2022,32.82,76.65,28.37,19.38,1.78,12.25,76.95833333,21.77916667,0.058333333,24.45,174.4166667,6.4,54.7,76.65,24.225,35.4625,89,12.25,89,23.7,30.1
07-03-2022,26.26,64,17.08,14.45,2.01,16.23,79.125,21.9125,0.325,24.55416667,183.125,5.1,43.76666667,64,18.0625,21.35,100.125,16.23,100,23.9,29
07-04-2022,23.44,70.44,17.05,12.94,1.08,14.29,82.20833333,21.55,0.420833333,27.0375,189.2916667,5.4,39.06666667,70.44,16.175,21.3125,54,14.29,70,22.7,28.1
07-05-2022,11.63,31,18.31,14.38,0.68,15.34,85.66666667,21.65833333,1.391666667,29.8875,188.3333333,6.3,19.38333333,31,17.975,22.8875,34,15.34,34,22.5,28.8
07-06-2022,15.86,36.88,15.03,13.13,0.51,16.33,92.5,21.74166667,0.966666667,30.50833333,190.0833333,2.5,26.43333333,36.88,16.4125,18.7875,25.5,16.33,37,22.1,24.6
07-07-2022,16.51,57.62,16.91,9.82,0.43,17.31,86.5,21.64166667,0.283333333,32.98333333,183.9166667,3.7,27.51666667,57.62,12.275,21.1375,21.5,17.31,58,22.6,26.3
07-08-2022,20.09,34.04,14.91,13.09,0.69,16.86,92.79166667,21.5875,1.541666667,34.275,174.4166667,1.1,33.48333333,34.04,16.3625,18.6375,34.5,16.86,34,22.3,23.4
07-09-2022,20.97,35.79,15.28,12.04,0.33,17.33,92.54166667,21.26666667,3.366666667,42.88333333,176.0416667,1.1,34.95,35.79,15.05,19.1,16.5,17.33,36,22,23.1
07-10-2022,26.56,41.56,13.91,18.68,1.36,14.18,92.54166667,20.80833333,1.491666667,44.14166667,171.125,1.2,44.26666667,41.56,23.35,17.3875,68,14.18,68,21.5,22.7
07-11-2022,19.52,30.38,10.73,10.91,0.36,19.06,88.54166667,20.86666667,0.295833333,44.45416667,174.9583333,2.6,32.53333333,30.38,13.6375,13.4125,18,19.06,33,21.9,24.5
07-12-2022,12.84,21.44,9.4,8.96,0.46,19.47,92.125,20.91666667,1.925,49.4625,178.0833333,0.8,21.4,21.44,11.2,11.75,23,19.47,23,21.9,22.7
13-07-2022,8.11,20.2,6.8,6.49,0.24,20.84,91.33333333,20.58333333,1.458333333,51.6875,181.9583333,1,13.51666667,20.2,8.1125,8.5,12,20.84,21,21.7,22.7
14-07-2022,14.14,24.31,10.75,11.31,0.51,18.7,84.95833333,20.52916667,0.304166667,45.14583333,187.7083333,3.8,23.56666667,24.31,14.1375,13.4375,25.5,18.7,26,21.5,25.3
15-07-2022,19.95,61.12,13.83,12.12,0.1,18.17,75.66666667,20.125,0.029166667,38.81666667,191.9166667,5.5,33.25,61.12,15.15,17.2875,5,18.17,61,22.5,28
16-07-2022,27.84,114.69,21.87,12.21,1.21,15.81,77.08333333,20.81666667,0.041666667,31.1875,191.75,6.6,46.4,109.7933333,15.2625,27.3375,60.5,15.81,110,22.4,29
17-07-2022,20.47,50.65,17.06,12.44,0.7,12.21,87.25,21.975,0.55,29.77916667,184,4.1,34.11666667,50.65,15.55,21.325,35,12.21,51,22.5,26.6
18-07-2022,17.16,49.37,16.31,15.11,0.61,11.98,88.16666667,21.675,0.854166667,32.00833333,187.375,3.7,28.6,49.37,18.8875,20.3875,30.5,11.98,49,22.3,26
19-07-2022,22.3,88.3,22.83,20.6,0.54,13.58,77.79166667,20.99583333,0.020833333,27.50833333,189.125,7,37.16666667,88.3,25.75,28.5375,27,13.58,88,22.1,29.1
20-07-2022,33.58,98.04,21.19,18.37,0.55,13.78,74.33333333,21.025,0,23.15833333,177.1666667,6.8,55.96666667,98.04,22.9625,26.4875,27.5,13.78,98,22.9,29.7
21-07-2022,30.23,90.47,18.61,15.91,0.63,15.02,76.875,21.21666667,0.070833333,23.49583333,158.9583333,5,50.38333333,90.47,19.8875,23.2625,31.5,15.02,90,23.6,28.6
22-07-2022,28.36,69.74,25.75,12.62,0.39,10.26,89.70833333,22.16666667,0.520833333,23.8,172.9583333,1.4,47.26666667,69.74,15.775,32.1875,19.5,10.26,70,23.4,24.8
23-07-2022,31.34,66.2,21.61,29.11,0.76,13.8,92.66666667,21.7125,0.825,26.64166667,174.7083333,1.3,52.23333333,66.2,36.3875,27.0125,38,13.8,66,22.5,23.8
24-07-2022,15.64,48.25,16.56,17.6,0.54,14.03,87.875,21.2875,0.2875,26.9625,191.375,3.9,26.06666667,48.25,22,20.7,27,14.03,48,21.9,25.8
25-07-2022,17.6,52.29,15.06,17.45,0.36,13.27,83.875,21.31666667,0.191666667,20.775,181.1666667,5.5,29.33333333,52.29,21.8125,18.825,18,13.27,52,21.9,27.4
26-07-2022,21.92,39.24,15.55,11.73,0.45,12.55,89.125,21.53333333,0.529166667,19.64583333,164.25,2.2,36.53333333,39.24,14.6625,19.4375,22.5,12.55,39,22.4,24.6
27-07-2022,30.49,63.76,19.17,18.05,0.32,11.78,85.66666667,21.85833333,0.175,9.625,126.75,5.9,50.81666667,63.76,22.5625,23.9625,16,11.78,64,22.2,28.1
28-07-2022,38.04,79.4,34.53,10.01,1.06,23.63,83.125,22.4,0.158333333,5.295833333,157.4583333,8.2,63.4,79.4,12.5125,43.1625,53,23.63,79,21.8,30
29-07-2022,43.3,94.26,33.84,18.82,0.9,13.32,84.83333333,22.575,1.245833333,5.275,198.3333333,7.4,72.16666667,94.26,23.525,42.3,45,13.32,94,22.4,29.8
30-07-2022,19.29,42.99,20.15,9.87,0.9,21.4,85.04166667,22.74166667,0.316666667,7.191666667,140.6666667,7.7,32.15,42.99,12.3375,25.1875,45,21.4,45,22.3,30
31-07-2022,23.36,61.815,15.85,13.19,0.55,16.02,84,22.73333333,0.179166667,9.133333333,140.0833333,7.3,38.93333333,61.815,16.4875,19.8125,27.5,16.02,62,22.8,30.1
08-01-2022,28.76,71.2275,17.04,10.01,0.56,14.97,83.95833333,23.025,0.204166667,10.55833333,130.75,6.4,47.93333333,71.2275,12.5125,21.3,28,14.97,71,23.4,29.8
08-02-2022,35.65,80.64,26.3,11.03,1.09,14.94,83.375,22.84583333,0.475,11.40416667,132.9583333,7.6,59.41666667,80.64,13.7875,32.875,54.5,14.94,81,23,30.6
08-03-2022,30.9,55.87,24.09,13.41,2.4,15.89,83.45833333,22.79583333,0.433333333,9.179166667,131.1666667,7.2,51.5,55.87,16.7625,30.1125,105,15.89,105,23.2,30.4
08-04-2022,30.82,61.56,27.9,18.01,1.53,13.72,87.875,22.9375,1.675,9.65,177.1666667,6.8,51.36666667,61.56,22.5125,34.875,76.5,13.72,76,22.7,29.5
08-05-2022,18.29,42.32,22.11,17.8,1.54,16.12,86.08333333,22.3125,0.258333333,17.25833333,202.125,5.9,30.48333333,42.32,22.25,27.6375,77,16.12,77,22.8,28.7
08-06-2022,18,59.36,17.35,22.65,0.29,14.68,89.79166667,21.95833333,0.4,24.89166667,193.3333333,3.7,30,59.36,28.3125,21.6875,14.5,14.68,59,22.4,26.1
08-07-2022,14.14,29.89,15.7,19.9,3.58,12.45,90.33333333,21.75416667,0.995833333,30.10416667,182.4583333,3.1,23.56666667,29.89,24.875,19.625,119.75,12.45,120,22.3,25.4
08-08-2022,10.28,18.15,11.67,9.79,0.38,13.57,93,21.45833333,1.354166667,39.7625,188.9583333,1.1,17.13333333,18.15,12.2375,14.5875,19,13.57,19,22.2,23.3
08-09-2022,11.23,22.68,8.35,9.52,0.7,18.08,89.875,20.92916667,0.441666667,41.41666667,193.2916667,2,18.71666667,22.68,11.9,10.4375,35,18.08,35,21.8,23.8
08-10-2022,17.18,61.85,11.42,19.87,0.51,19.24,74.41666667,19.79166667,0,40.82083333,199.6666667,5,28.63333333,61.85,24.8375,14.275,25.5,19.24,62,22.4,27.4
08-11-2022,18.04,65.01,11.49,30.32,0.62,17.79,73.125,20.00833333,0.016666667,36.36666667,204.5833333,5.1,30.06666667,65.01,37.9,14.3625,31,17.79,65,22.9,28
08-12-2022,12.62,49.24,13.39,17.79,1.69,16.1,73.66666667,20.33333333,0.008333333,36.2875,194.2083333,4.7,21.03333333,49.24,22.2375,16.7375,84.5,16.1,84,23.3,28
13-08-2022,14.04,54.53,17.54,10.02,0.56,14.35,77.25,20.4625,0.05,32.84166667,186.125,5.1,23.4,54.53,12.525,21.925,28,14.35,55,22.6,27.7
14-08-2022,11.69,26.57,13.19,20.02,1.9,12.28,85.83333333,21.08333333,0.366666667,34.95833333,182.5833333,4.6,19.48333333,26.57,25.025,16.4875,95,12.28,95,22.5,27.1
15-08-2022,8.75,16.72,8.67,18.93,1.82,14.64,87.20833333,21.0375,0.225,32.94583333,193.3333333,4,14.58333333,16.72,23.6625,10.8375,91,14.64,91,21.5,25.5
16-08-2022,15.13,57.75,13.94,22.76,1.47,14.54,78.29166667,20.62083333,0.004166667,23.9875,212.375,6.6,25.21666667,57.75,28.45,17.425,73.5,14.54,74,21.6,28.2
17-08-2022,20.56,76.79,27.48,34.58,1.31,12.42,76.08333333,20.68333333,0,21.90416667,192.5,6.9,34.26666667,76.79,43.225,34.35,65.5,12.42,77,22.1,29
18-08-2022,32.58,75.13,19.62,31.97,1.62,12.9,74.91666667,20.8125,0,25.00416667,171.5,6.9,54.3,75.13,39.9625,24.525,81,12.9,81,22.3,29.2
19-08-2022,27.21,75.21,19.96,49.49,0.74,12.02,74.25,20.75833333,0,28.4,165.125,5.3,45.35,75.21,61.8625,24.95,37,12.02,75,23.1,28.4
20-08-2022,26.95,86.31,24.16,47.25,1.99,12.89,76.95833333,20.9125,0.020833333,28.75833333,167.9166667,5.6,44.91666667,86.31,59.0625,30.2,99.5,12.89,100,22.8,28.4
21-08-2022,21.43,68.93,19.96,24.88,0.88,17.53,75.08333333,20.6,0.0125,29.325,173.875,5.5,35.71666667,68.93,31.1,24.95,44,17.53,69,23,28.5
22-08-2022,14.98,66.26,18.48,31.45,0.61,14.4,75.5,20.45,0.025,29.75416667,184.7083333,6.2,24.96666667,66.26,39.3125,23.1,30.5,14.4,66,22.1,28.3
23-08-2022,13.89,63.49,17.82,23.95,1.71,13.52,76.54166667,20.74583333,0.025,24.06666667,187.3333333,6.7,23.15,63.49,29.9375,22.275,85.5,13.52,86,21.9,28.6
24-08-2022,19.93,67.42,19.3,35.81,1.04,14.36,76.70833333,21.02083333,0.016666667,21.13333333,170,5.7,33.21666667,67.42,44.7625,24.125,52,14.36,67,23,28.7
25-08-2022,17.65,51.17,22.02,18.95,2.47,15.09,78.79166667,21.35416667,0.0375,15.56666667,142.9583333,6.8,29.41666667,51.17,23.6875,27.525,105.875,15.09,106,22.5,29.3
26-08-2022,29.27,92.16,21.56,24.68,0.5,18.54,77.33333333,21.27083333,0.025,14.825,145.4583333,6.3,48.78333333,92.16,30.85,26.95,25,18.54,92,22.8,29.1
27-08-2022,35.46,113.54,22.86,32.22,1.74,14.21,74.54166667,20.89583333,0,16.80416667,132.875,7.2,59.1,109.0266667,40.275,28.575,87,14.21,109,22.6,29.8
28-08-2022,31.89,85.89,16.01,18.06,0.8,18.71,72.5,20.68333333,0,16.53333333,144.25,6.3,53.15,85.89,22.575,20.0125,40,18.71,86,23.1,29.4
29-08-2022,53.46,113.87,24.15,16.65,2.01,14.95,79.625,21.99166667,0.120833333,9.4875,110.5,6.3,89.1,109.2466667,20.8125,30.1875,100.125,14.95,109,23,29.3
30-08-2022,32.74,93.75,23.23,6.27,1.35,19.48,81,21.75,0.308333333,12.25833333,312,7.5,54.56666667,93.75,7.8375,29.0375,67.5,19.48,94,22,29.5
31-08-2022,15.77,48.42,9.23,4.88,1.24,19.8,82.41666667,22.2375,0.179166667,14.0375,306.8333333,7,26.28333333,48.42,6.1,11.5375,62,19.8,62,22.6,29.6
09-01-2022,11.86,55.97,11.06,9.76,1.9,13.04,79.79166667,22.02916667,0.05,11.64166667,288.0416667,7.1,19.76666667,55.97,12.2,13.825,95,13.04,95,23,30.1
