Date,PM2.5,PM10,NO2,SO2,CO,Ozone,min_temp,max_temp,relativehumidity_2m (%),dewpoint_2m (°C),rain (mm),windspeed_100m (km/h),winddirection_100m (°)
13-08-2018,12.84,30.26,10.88,6.89,0.23,4.72,22.3,27.8,81.16666667,20.54583333,0.1625,35.20833333,266.1666667
14-08-2018,25.92,63.49,13.42,9.1,0.29,4.44,22.1,25.7,87.54166667,21.4625,0.345833333,28.6375,284.3333333
15-08-2018,29.53,79.95,10.38,10.78,0.26,4.84,22.4,25.3,89.54166667,21.62083333,0.6125,31.1875,286.625
16-08-2018,8.77,13.88,8.24,5.08,0.25,5.7,22,23.6,92.79166667,21.40416667,1.995833333,40.0625,270.7916667
17-08-2018,28.3,65.69,13.7,10.68,0.29,5.24,22.6,28.2,81.625,20.9,0.083333333,35.97083333,268.5833333
18-08-2018,27.94,82.83,13.99,13.03,0.4,5.2,22.5,28,79,20.7875,0.154166667,33.91666667,276.4583333
19-08-2018,33.16,79.82,11.84,8.09,0.32,4.91,22.7,25.4,87.375,21.36666667,0.783333333,36.1,286.125
20-08-2018,22.66,60.8,12.08,6.29,0.25,4.55,21.7,23.1,92.16666667,21.14583333,1.5875,40.07083333,279.4166667
21-08-2018,13.66,36.19,11.18,6.18,0.22,5,21.7,26.8,85.83333333,20.8875,0.329166667,36.94583333,269.7083333
22-08-2018,16.7,49.81,12.34,8.63,0.23,4.77,22.4,28.4,78.29166667,20.85833333,0.0125,31.675,268.3333333
23-08-2018,23.17,70.87,11.02,10.88,0.28,4.57,22,26.3,80.45833333,20.77083333,0.0625,30.925,277.7916667
24-08-2018,29.04,92.09,13.4,17.25,0.31,4.55,22.4,27.8,75.54166667,20.35416667,0,29.275,285.0833333
25-08-2018,37.25,100.64,14.65,17.11,0.33,4.63,22.4,27.8,77.04166667,20.57083333,0,28.3,280.875
26-08-2018,31.25,86.91,12.99,11.61,0.31,4.57,22.2,28,80.95833333,20.83333333,0.183333333,28.82916667,277.875
27-08-2018,28.89,75.17,12.06,10.29,0.31,4.33,21.5,26.8,85.20833333,21.00416667,0.2,29.04166667,276.0833333
28-08-2018,21.28,62.57,11.76,10.22,0.27,5.46,21.8,28.2,80.91666667,20.52916667,0.020833333,26.58333333,276.4166667
29-08-2018,36.52,99.03,17.84,21.27,0.37,5.35,22,28.3,76.95833333,20.31666667,0,24.6,270.3333333
30-08-2018,30.61,95.75,11.36,8.93,0.3,6.78,22.5,29,74.08333333,20.20833333,0,24.9875,279.75
31-08-2018,26.68,78.99,10.42,8.33,0.28,6.35,22.5,28.3,73.5,20.05,0.029166667,23.12916667,286.75
01-09-2018,35.15,93.53,13.3,10.93,0.3,6.4,22.4,28.2,75.66666667,20.23333333,0.0125,24.55,283.5
02-09-2018,32.4,89.07,13.61,13.63,0.31,5.31,22.3,28.4,75.625,20.30416667,0.008333333,24.90416667,280.0833333
03-09-2018,27.22,69.87,12.82,14.04,0.32,4.76,22.3,28.7,73.83333333,20.16666667,0.0125,25.27083333,279.75
04-09-2018,29.47,84.69,12.3,9.92,0.3,5.91,22.1,28.7,72.04166667,19.60833333,0,24.80416667,281.3333333
05-09-2018,46.18,108.3,11.23,10.13,0.27,6.45,22.2,28.3,69.95833333,19.125,0,27.3875,281.5833333
06-09-2018,34.28,88.78,13.36,8.99,0.27,7.35,22.1,27.7,70.41666667,18.9625,0,27.875,283.4166667
07-09-2018,36.66,104.9,15.71,11.7,0.3,6.63,22.2,28.2,68.375,18.55833333,0.004166667,27.4125,279.9166667
08-09-2018,32.14,86.58,14.77,9.49,0.32,6.9,21.7,28.8,68.08333333,18.30416667,0,22.42916667,269.125
09-09-2018,41.15,112.9,14.19,10.98,0.43,8.9,20.5,29.5,67.08333333,18.0875,0,15.30833333,273.25
10-09-2018,29.52,82.23,13.32,4.94,0.35,14.86,20.7,30.2,67.83333333,19.00416667,0,7.279166667,265.375
11-09-2018,29.88,63.07,15.47,4.05,0.44,12.82,22.4,31.3,69.79166667,20.35833333,0.025,5.9375,173.5833333
12-09-2018,37.76,76.77,19.8,8.48,0.51,9.94,22.5,30.1,81.45833333,22.05,0.195833333,9.820833333,265.0833333
13-09-2018,40.31,88.59,18.76,6.36,0.52,10.98,22.6,30.1,75.875,21.26666667,0.033333333,7.55,225.9166667
14-09-2018,42.6,93.01,13.99,5.95,0.45,14.84,22.3,30.5,72.58333333,20.57083333,0.008333333,7.5,154.9583333
15-09-2018,49.1,101.24,18.31,5.98,0.53,12.81,23.5,30,70.08333333,20.34166667,0.008333333,9.720833333,217.5833333
16-09-2018,79.42,80.87,10,7.9,0.4,12.32,22.8,31.2,69.33333333,20.3125,0,15.59166667,344.6666667
17-09-2018,70.76,94.85,12.6,12.94,0.36,10.71,23.3,30.5,77.70833333,21.3375,0.1625,17.13333333,316.6666667
18-09-2018,56.18,63.94,12.99,6.6,0.34,10.53,22.1,29.6,82.25,21.7,0.2875,19.10416667,294.4166667
19-09-2018,41.59,93.44,15.21,9.88,0.37,10.22,22.2,28.3,84,21.74583333,0.395833333,20.05416667,306.7916667
20-09-2018,54.78,123.34,14.36,13.38,0.4,8.25,22.8,29.7,82.16666667,21.7375,0.1875,19.77916667,309.0833333
21-09-2018,44.43,96.07,24.45,11.86,0.43,8.34,22.5,24.5,89.58333333,21.73333333,0.7625,29.74583333,267.8333333
22-09-2018,28.28,73,15.14,5.82,0.34,10.22,22.1,28.9,75.91666667,20.45,0.041666667,23.20833333,215.375
23-09-2018,36.89,70.34,10.83,4.05,0.4,13.8,21.7,30.1,75.08333333,20.45,0,12.39166667,190.25
24-09-2018,39.55,69.73,20.9,5.26,0.6,11.54,21.8,29.9,77.91666667,21.09583333,0.079166667,11.30833333,187.1666667
25-09-2018,48.29,105.82,25.87,4.89,0.79,9.32,22.3,30.3,77.83333333,21.5,0.108333333,8.591666667,162.0833333
26-09-2018,61.19,133.09,32.97,10.92,0.84,6.54,21.9,29.6,83.375,22.1,0.166666667,8.916666667,197.25
27-09-2018,45.36,89.59,18.67,7.81,0.5,12.89,21.3,30.6,82.41666667,21.90833333,0.083333333,9.229166667,119.5833333
28-09-2018,44.09,89.71,20.59,4.76,0.54,9.87,21.9,30,81.625,22.025,0.166666667,10.57916667,102.125
29-09-2018,56.33,111.48,20.72,7.24,0.49,10.18,22.7,30.5,81.20833333,22.30833333,0.091666667,9.2,86.45833333
30-09-2018,67.53,98.21,17.33,7.16,0.5,15.66,22.2,31.3,82.16666667,22.62916667,0.15,10.19166667,66.41666667
01-10-2018,57.63,95.03,17.47,5.88,0.42,14.53,22.3,30.7,82.5,22.27083333,0.125,12.6,97.54166667
02-10-2018,37.69,77.66,12.25,4.35,0.41,13.07,22.1,30.6,76.70833333,21.3625,0.029166667,13.17083333,111.7083333
03-10-2018,40.6,91.59,15.43,4.98,0.42,13.43,21.5,31.1,73.79166667,20.79583333,0,13.85,112.6666667
04-10-2018,39.9,90.71,14.54,4.36,0.39,14.47,22.3,30.6,74.16666667,20.85833333,0.004166667,14.99583333,105.875
05-10-2018,39.31,107.59,16.23,4.76,0.39,19.45,21.1,30.7,68.83333333,18.80833333,0,17.36666667,108.5833333
06-10-2018,55.95,129.85,21.11,5.08,0.5,16.55,21.2,30.7,69.625,19.37916667,0,14.57083333,103.375
07-10-2018,62.44,127.29,18.05,6.07,0.46,20.23,21.7,30,71.5,20.05,0,13.87916667,98.16666667
08-10-2018,57.85,130.15,16.84,7,0.41,20.8,21.9,30.6,67.70833333,19.275,0,13.84583333,73.95833333
09-10-2018,55.19,124.28,19.11,12.92,0.4,19.1,19.9,31.4,61.70833333,17.30416667,0,14.3625,65.04166667
10-10-2018,55.08,143.61,18.71,13.71,0.43,14.11,21.1,31.5,55.29166667,15.55416667,0,21.275,286.875
11-10-2018,60.36,138.59,20.2,27.21,0.45,13.85,22.6,32,46.79166667,13.83333333,0,25.46666667,336.2916667
12-10-2018,58.43,121.23,16.59,16.55,0.5,15.52,21.7,31.6,58,16.96666667,0,17.37916667,192
13-10-2018,54.01,112.11,20.24,14.34,0.54,13.27,20.5,31.6,62.875,18.17916667,0,10.32083333,94.125
14-10-2018,52.08,80.59,16.76,7.46,0.4,16.78,21.2,31.5,62.79166667,17.85833333,0,12.69583333,85.54166667
15-10-2018,53.34,80.88,16.17,6.03,0.38,17.92,21.5,30.8,66.375,19.10833333,0,12.64166667,91.70833333
16-10-2018,50.79,59.48,12.73,3.46,0.38,15.06,21.8,30.7,77.79166667,20.9625,0.304166667,12.68333333,113.1666667
17-10-2018,46.69,44.61,16.49,4.44,0.64,9.62,21.9,29.1,83.5,21.43333333,0.241666667,8.3875,162.0833333
18-10-2018,43.44,45.45,15.16,4.74,0.57,11.31,21.4,29,85.45833333,21.3625,0.320833333,9.691666667,166.3333333
19-10-2018,41.47,72.36,12.92,4.28,0.42,18.78,20.3,30.3,71.29166667,18.7375,0,11.02083333,108.9583333
20-10-2018,56.09,107.71,19.9,5.3,0.54,16.58,20.4,30.5,65.91666667,18.1,0,12.79166667,100.2916667
21-10-2018,58.42,108.96,16.79,4.29,0.48,15.97,22.9,30.9,63.58333333,18.59166667,0,11.0125,120.0416667
22-10-2018,69.46,146.21,35.69,19.99,0.68,13.67,21.4,32,63.04166667,18.42083333,0.008333333,8.366666667,122.0833333
23-10-2018,71.13,136.37,28.78,6.56,0.64,14.83,21.3,31.7,62.125,18.175,0,9.766666667,115.4583333
24-10-2018,69.8,117.25,21.88,6.76,0.61,13.6,23,30.7,61.25,18.0125,0,10.05416667,180.0833333
25-10-2018,56.43,92.48,21.82,6.38,0.45,23.55,22.2,30.6,55.04166667,15.78333333,0,14,80.54166667
26-10-2018,46.36,90.53,24.09,6.37,0.37,28.24,20.9,31.3,55.25,14.4375,0,15.54583333,84.125
27-10-2018,53.66,118.29,23.82,10.92,0.47,24.01,20.3,31.2,43.75,11.35416667,0,13.875,65.95833333
28-10-2018,47.91,76.34,16.22,9.07,0.34,32.85,18.7,30.8,46.08333333,11.20833333,0,21.4875,43.375
29-10-2018,45.45,77.46,16.18,9.44,0.34,31.99,18.7,29.8,44.33333333,10.45,0,22.78333333,30.45833333
30-10-2018,47.48,70.89,15.96,7.35,0.39,30.77,18.8,30.3,46.08333333,11.29166667,0,21.05416667,37.625
31-10-2018,51.62,83.24,16.19,7.65,0.39,27.4,18.2,30.6,49.70833333,12.475,0,18.25833333,45.625
01-11-2018,45.25,80.06,22.5,5.45,0.45,16.39,18.4,28.8,63.91666667,16.725,0,13.55416667,90.45833333
02-11-2018,27.72,49.69,17.61,3.79,0.48,11.73,21.6,29.7,70.33333333,19.15833333,0.025,15.79583333,110.5416667
03-11-2018,26.29,52.61,15.27,3.45,0.45,10.88,21.8,30,72.875,19.9375,0,17.13333333,122.0833333
04-11-2018,23.16,29.21,11.97,2.9,0.43,12.75,21.5,30.5,68.54166667,19.0125,0,16.84166667,123.5
05-11-2018,32.24,59.72,18.28,3.32,0.53,12.15,20.1,30.6,66.29166667,18.375,0,10.66666667,133.8333333
06-11-2018,44.93,83.12,20.73,4.1,0.54,16.38,20.8,31.3,61.54166667,17.72083333,0,14.075,106.0416667
07-11-2018,54.58,88.38,15.49,5.25,0.5,16.27,22,31.6,58.58333333,17.44166667,0,12.5,108.2916667
08-11-2018,58.91,103.26,12.15,4.59,0.55,17.58,20.8,30.9,62.33333333,17.74583333,0,13.3375,110.4166667
09-11-2018,60.95,128.34,18.89,4.39,0.5,16.8,20.4,31.6,56.375,15.30833333,0,12.24583333,88.25
10-11-2018,65.01,119.34,16,6.73,0.46,24.08,20.4,31.9,46.66666667,12.4125,0,14.52916667,73.16666667
11-11-2018,47.02,98.77,14.78,7.74,0.38,29.3,17.2,31.5,39.70833333,9.004166667,0,15.6875,49.95833333
12-11-2018,54.27,121.65,16.18,10.17,0.36,31.44,17.4,30.5,38.58333333,7.379166667,0,18.71666667,37.125
13-11-2018,54.87,121.21,17.96,10.51,0.48,25.59,16.1,30.8,41.41666667,8.6125,0,15.6375,30.41666667
14-11-2018,62.88,141.66,25.73,10.62,0.5,24.74,17.5,31.1,43.41666667,9.841666667,0,14.12083333,51.375
15-11-2018,47.15,101.73,21.95,10.1,0.41,23.03,16.6,31.8,46.41666667,11.40416667,0,17.31666667,55.125
16-11-2018,36.22,92.06,21.17,4.31,0.45,14.89,19.3,31.5,56.125,15.7125,0,15.33333333,99.66666667
17-11-2018,21.29,60.54,13.98,3.83,0.39,10.45,22.8,29.5,75.16666667,20.55,0.020833333,13.24583333,124.875
18-11-2018,17.9,45.28,10.73,3.94,0.37,10.44,22.2,30.9,75.375,20.6125,0.029166667,16.72083333,117.4166667
19-11-2018,24.25,63.72,14.13,3.37,0.43,10.65,20.6,29.7,72.41666667,19.65416667,0,15.14166667,122.9583333
20-11-2018,45.2,116.84,17.99,5.97,0.35,34.96,21.1,30.5,67.04166667,18.57916667,0,15.2125,105.0833333
21-11-2018,45.2,116.84,17.99,5.97,0.35,34.96,20,30.6,60.04166667,16.47916667,0,16.40833333,90.45833333
22-11-2018,62.59,133.84,19.28,4.83,0.52,19.93,19.3,29.2,61.25,15.42083333,0,16.71666667,118.25
23-11-2018,64.62,128.91,20.72,5.56,0.52,19.45,20,29.7,55.16666667,14.4,0,12.49583333,115.4583333
24-11-2018,66.56,143.23,23.39,7.36,0.53,26.72,18.2,30.5,50.20833333,12.39166667,0,12.5625,59.5
25-11-2018,62.84,129.04,20.38,6.93,0.48,31.98,18.3,30.2,45.25,10.53333333,0,16.34166667,52.16666667
26-11-2018,54.34,131.04,21.41,6.61,0.46,33.01,16.3,29.8,42.45833333,8.591666667,0,15.6875,62.95833333
27-11-2018,65.79,145.93,29.28,6.5,0.65,21.56,15.3,29.2,50.54166667,10.99583333,0,14.74166667,96.41666667
28-11-2018,71.86,148.27,25.76,5.05,0.63,22.98,16,28.8,55.875,12.40416667,0,16.4125,113.5
29-11-2018,61.67,131.44,23.92,5.79,0.58,26.91,16.5,28.8,57.54166667,13.37083333,0,12.53333333,91.45833333
30-11-2018,60.77,123.34,22.9,7.79,0.47,29.02,17.8,29.1,50.08333333,11.20416667,0,13.37916667,74.70833333
01-12-2018,65.33,126.29,22.62,5.64,0.55,22.7,17.8,28.7,51.75,11.9,0,14.42916667,82.54166667
02-12-2018,70.29,133.72,23.22,4.42,0.67,19.52,16.9,28.6,59.04166667,13.59583333,0,14.3,103.2083333
03-12-2018,73.48,136.19,21.01,4.36,0.63,18.99,17.4,28.2,60.70833333,14.33333333,0,16.33333333,107.8333333
04-12-2018,76.99,136.65,19.77,4.18,0.59,20.53,19,28.1,64.83333333,16.25833333,0,16.60833333,116.75
05-12-2018,64.97,110.93,18.64,4.13,0.72,16.03,21.4,28,67.54166667,17.78333333,0,12.04166667,129.0833333
06-12-2018,64.68,105.27,13.91,3.54,0.68,17.25,20.3,27.7,75.58333333,18.99583333,0.020833333,13.01666667,125.0416667
07-12-2018,60.39,88.34,9.45,3.14,0.64,16.85,20.3,29.9,70.29166667,18.3125,0.008333333,14.5125,128.9583333
08-12-2018,76.11,116.72,13.19,3.46,0.67,18.06,20.1,29,72.91666667,18.70416667,0,14.4625,132.625
09-12-2018,80.63,121.62,12.15,3.91,0.66,18.82,20.4,29,68.125,17.83333333,0,15.60833333,140.875
10-12-2018,77.51,133.06,16.25,4.1,0.64,14.08,19.9,27.8,69.91666667,17.66666667,0.004166667,16.64583333,179.6666667
11-12-2018,76.62,140.18,18.2,4.87,0.73,13.72,20,28.4,71.20833333,17.79166667,0.016666667,12.7625,179.8333333
12-12-2018,74.86,124.61,14.43,3.65,0.71,17.81,20.2,29.6,65.75,16.95833333,0,13.32916667,137.3333333
13-12-2018,70.27,112.89,16.46,3.3,0.63,17.82,19.7,26.7,72.04166667,17.29166667,0.029166667,13.92916667,107.5833333
14-12-2018,75.62,105.66,18.24,4.5,0.58,17,18.5,25.1,78.5,17.27916667,0.0125,14.825,54.54166667
15-12-2018,70.8,99.2,13.29,6.21,0.5,28.7,18.7,27,61.625,14.19583333,0,20.375,51.25
16-12-2018,74.18,119.3,13.61,6.5,0.53,33.54,18,23.6,52.33333333,10.54583333,0,22.48333333,27.33333333
17-12-2018,50.7,63.49,9.99,4.47,0.44,18.48,17.5,21.8,67.83333333,12.8625,0.004166667,23.975,267.4166667
18-12-2018,14.5,19.26,8.6,3.82,0.24,13.44,16.2,22,72.04166667,13.6375,0.008333333,24.25416667,73.33333333
19-12-2018,23.31,50.12,10.63,3.53,0.33,15.63,14.5,24.3,69.20833333,13.24166667,0,18.2875,50
20-12-2018,33.09,68.48,18.64,4.68,0.45,13.5,15.8,25.2,68.70833333,14.3,0,12.32916667,90.75
21-12-2018,46.61,90.11,21.22,5.02,0.47,16.5,16.1,27.6,66.25,14.50833333,0,12.3625,136.3333333
22-12-2018,65.02,118.46,19.87,4.03,0.57,24.72,16.8,28,62.58333333,14.24166667,0,13.65,76.70833333
23-12-2018,79.37,143.7,16.95,4.35,0.52,21.04,16.9,28.6,67.33333333,15.35416667,0,12.92083333,81.625
24-12-2018,74.54,135.48,18.82,4.51,0.54,19.18,16.3,28.7,63.04166667,14.175,0,13.62083333,73.79166667
25-12-2018,76.09,132.84,16.9,4.85,0.63,18.63,17.5,30.2,51,12.20416667,0,15.00833333,120.4583333
26-12-2018,74.96,135.99,23.94,4.02,0.7,14.34,19,29.9,56.45833333,14.4875,0,16.13333333,185.9583333
27-12-2018,62.95,119.08,16.18,5.31,0.56,12.64,18.7,28.4,56.08333333,12.70416667,0,15.85416667,295.4166667
28-12-2018,59.35,120.57,16.63,6.63,0.54,19.01,15,26.2,38.75,5.2625,0,18.5125,61.91666667
29-12-2018,66.04,118.71,21.84,7.35,0.49,27.45,13.3,25.7,43.58333333,5.629166667,0,17.47916667,44.20833333
30-12-2018,68.03,114.69,20.8,7.15,0.54,26.88,13,25.7,49.16666667,7.0875,0,15.96666667,60.375
31-12-2018,56.31,110.02,25.2,8.16,0.5,24.6,11.5,26.2,41.83333333,4.129166667,0,14.69583333,57.41666667
01-01-2019,61.73,112.03,29.22,13.94,0.58,25.11,11.3,28.4,38.5,3.741666667,0,14.8125,69.54166667
02-01-2019,70.01,144.36,33.71,6.91,0.71,19.92,12.6,28.9,42.58333333,6.304166667,0,13.1125,105.9166667
03-01-2019,69.74,152.95,42.21,5.56,0.85,15.81,13.4,29.7,46.375,7.483333333,0,12.74583333,99.45833333
04-01-2019,76.62,149.54,31.06,5.25,0.65,19.95,14.2,28.8,50.5,9.695833333,0,16.92916667,106.25
05-01-2019,74.53,139.01,28.67,4.54,0.83,17.77,14.8,28.6,56.33333333,11.21666667,0,16.38333333,131.9166667
06-01-2019,77.69,150.63,22.97,3.8,0.69,19.75,15.8,28.8,60.95833333,12.94166667,0,17.02916667,128.0416667
07-01-2019,73.76,145.56,24.34,3.69,0.63,19.41,15.9,29,56.20833333,11.99583333,0,14.80416667,76.75
08-01-2019,70.1,157.08,30.23,6.01,0.82,18.52,14.6,27.6,46.375,7.6375,0,14.15,22.33333333
09-01-2019,69.72,151.8,38.3,8.78,0.72,16.53,13.5,28.9,39,4.895833333,0,11.48333333,66.625
10-01-2019,72.34,146.3,33.86,6.13,0.65,20.4,13,28.6,40.66666667,5.779166667,0,15.2375,78.20833333
11-01-2019,78.8,142.91,30.26,3.85,0.72,17.91,15.1,28.5,57.5,11.7375,0,15.6375,121.0833333
12-01-2019,79.37,135.15,20.86,3.3,0.66,17.25,16.3,28.9,60.25,13.125,0,18.14583333,129.375
13-01-2019,74.91,113.3,18.89,3.67,0.58,17.06,16.3,28.5,56.66666667,11.99166667,0,19.30416667,128.5
14-01-2019,73.1,125.55,19.07,3.55,0.63,18.23,16.2,29.1,56.08333333,12.0125,0,16.95833333,113.2916667
15-01-2019,72.39,114.29,15.57,4.5,0.62,26.7,16.7,28.6,53.70833333,11.75416667,0,14.42083333,80.875
16-01-2019,72.93,126.49,17.51,4.94,0.65,20.44,15.2,28.4,48.375,9.595833333,0,14.90833333,69.5
17-01-2019,69.8,142.62,28.43,4.61,0.7,16.26,14.6,29.4,46.375,8.966666667,0,13.5125,81
18-01-2019,74.83,143.78,27.87,4.18,0.64,17.29,14.8,30,52.20833333,10.39583333,0,14.3875,95.29166667
19-01-2019,78.09,153.19,27.73,4.9,0.63,20.63,14.7,28.7,51,10.46666667,0,14.05833333,93.125
20-01-2019,69.32,131.53,26.36,4.74,0.58,20.06,16.4,29.8,48.54166667,10.06666667,0,14.25416667,97.5
21-01-2019,67.27,125.6,28.91,3.21,0.68,15.81,15.1,30,52.45833333,10.9,0,18.4625,139.75
22-01-2019,49.38,96.6,23.45,3.31,0.48,12.63,16.7,29.6,39.625,7.1625,0,21.39583333,152.375
23-01-2019,54.02,101.96,18.21,3,0.51,16.11,16.2,28.8,51.91666667,11.17916667,0,16.28333333,153.25
24-01-2019,59.36,105.15,20.21,3.04,0.62,13.74,18.6,29.4,52.625,13.0375,0,15.675,163.5833333
25-01-2019,37.18,92.84,19.4,3.06,0.47,10.46,18.9,29.3,58.16666667,14.27083333,0,20.52916667,161.2916667
26-01-2019,35.32,61.23,14.32,3.18,0.52,11.9,19.1,26.6,80.33333333,18.28333333,0.225,17.15416667,130.75
27-01-2019,47.37,52.63,9.79,2.53,0.47,10.38,17.8,21.1,90.95833333,17.39583333,0.583333333,19.39583333,77.04166667
28-01-2019,65.75,84.67,19.2,3.74,0.5,15,16.2,22.9,77.79166667,15.025,0.016666667,18.075,46.875
29-01-2019,58.57,78.19,17.21,5.71,0.44,20.59,13.6,24.7,56.625,8.95,0,17.99583333,38.58333333
30-01-2019,51.16,97.39,29.5,6.6,0.55,20.96,10.9,25.5,46.29166667,5.420833333,0,14.475,52.875
31-01-2019,65.45,115.22,29.45,4.92,0.56,17.52,12.5,26,61.54166667,10.86666667,0,18.43333333,121.5
01-02-2019,70.57,109.9,24.18,3.09,0.63,15.8,16.4,26.6,70.79166667,14.55416667,0,17.72083333,133.8333333
02-02-2019,65.06,123.41,30.11,3.92,0.62,13.31,15.5,27.6,61.75,12.80833333,0,17.3,120.3333333
03-02-2019,60.38,97.96,19.47,2.95,0.5,17.89,15.2,27.3,66.08333333,13.92916667,0,18.34166667,118.3333333
04-02-2019,64.55,102.93,18.49,3.07,0.52,18.16,16.7,28,66.16666667,14.625,0,19.22916667,126.8333333
05-02-2019,63.84,115.37,22.18,3.24,0.6,16.52,17.1,29.3,56.375,12.90416667,0,15.99166667,116.9166667
06-02-2019,68.33,131.04,26.31,3.42,0.7,16.98,16.6,30.3,58.45833333,13.85,0,16.79583333,143.0416667
07-02-2019,60.51,116.8,22.03,3.41,0.52,15.73,19.6,31,52.5,13.95,0,22.4125,161.125
08-02-2019,56.96,129.29,24.64,4.98,0.6,12.16,19.6,29.4,64.08333333,16.08333333,0,10.62083333,215.5833333
09-02-2019,49.73,133.13,20.13,5.28,0.5,21.04,17.5,28.3,50.20833333,10.04166667,0,16.625,119.0833333
10-02-2019,52,139.13,27.65,11.2,0.5,24.09,15.7,29.6,41.75,8.545833333,0,16.74583333,74.83333333
11-02-2019,56.58,108.38,18.7,3.46,0.52,18.04,19.6,28.4,64.08333333,16.0375,0,18.71666667,120.5416667
12-02-2019,59.82,109.05,19.08,3.17,0.55,15.22,18.9,29.9,65.375,15.80416667,0,19.28333333,124.75
13-02-2019,63.98,127.77,23.46,3.56,0.6,14.86,16.2,30.5,59.5,13.94166667,0,17.0375,126.5416667
14-02-2019,62.53,122.49,23.47,3.1,0.66,17.39,17.8,32.1,55.08333333,14.04166667,0,19.41666667,147.4583333
15-02-2019,41,110.58,25.35,3.4,0.51,12,20.1,31.5,46.91666667,12.92083333,0.004166667,21.65,175.5833333
16-02-2019,50.17,107.57,24.43,6.08,0.63,12.4,19.8,31.9,51.08333333,13.86666667,0,11.66666667,237.5833333
17-02-2019,44.58,91.03,17.09,4.78,0.56,14.77,20.3,32.2,57.70833333,14.90416667,0,15.65,217.125
18-02-2019,60.32,122,24.81,3.81,0.55,18.5,18.7,31.8,55.58333333,15.0875,0,13.525,90.125
19-02-2019,52.17,101.67,16.74,3.63,0.51,18.52,20.6,33.1,56.91666667,16.49583333,0,18.37083333,131.4583333
20-02-2019,34.48,78.18,13.64,3.14,0.43,10.59,20.8,32.7,59.125,16.94166667,0,22.80416667,130.8333333
21-02-2019,39.45,87.46,17.81,2.59,0.52,13.24,20.1,33.3,46.41666667,13.07083333,0,19.5875,133.875
22-02-2019,46.89,119.53,25.28,3.49,0.64,13.68,20.3,34.7,43,13.16666667,0,15.1625,142.3333333
23-02-2019,58.92,140.7,29.31,4.17,0.71,15.84,22,35.3,38.41666667,12.2875,0.004166667,13.10833333,153.4166667
24-02-2019,46.83,118.25,24.55,4.16,0.45,13.72,23,35.5,30.5,9.270833333,0,17.30833333,205.3333333
25-02-2019,48.78,136.6,23,7.18,0.53,17.55,22.3,35.3,29.625,7.933333333,0,20.45,222.5833333
26-02-2019,45.53,112.26,24.96,5.07,0.49,13.44,20.7,33.6,35.83333333,9.570833333,0,14.02083333,245.0416667
27-02-2019,45.19,91.78,17.9,3.93,0.43,12.86,19.9,32.8,55.41666667,14.9875,0,11.92916667,195.375
28-02-2019,44.05,108.92,19.05,4.5,0.48,15.09,20.6,31.5,55,14.27083333,0,12.5,164.875
01-03-2019,45.53,104.07,18.63,3.8,0.48,17.48,20.8,31.5,64.79166667,17.8,0,16.425,127.4583333
07-03-2019,55.15,142.6,23.41,5.57,0.5,26.71,17.8,33.8,31.91666667,7.725,0,10.525,83.45833333
08-03-2019,60.72,135.48,21.35,5.3,0.63,19.14,19.4,34,41.16666667,11.75416667,0,11.89166667,101.6666667
09-03-2019,46.67,118.59,20.71,3.96,0.55,13.92,21.5,34.4,47.54166667,14.525,0,14.7625,200.7916667
10-03-2019,45.85,112.27,16.65,3.99,0.45,13.67,21.5,34.8,49,15.19583333,0,14.58333333,183.5
11-03-2019,35.61,96.53,14.36,3.73,0.47,15.27,22.2,34.8,49.75,15.99583333,0,18.68333333,158.375
12-03-2019,45.78,115.33,16.42,4.83,0.66,14.04,23.4,35,41.45833333,13.85,0,19.59583333,177.9166667
13-03-2019,44.41,119.34,15.26,6.43,0.73,15.08,22.7,35.8,37.79166667,12.0375,0,21.89166667,173.8333333
14-03-2019,38.78,127.7,21.39,3.98,0.53,15.9,22.6,35.7,31.75,9.854166667,0,20.65416667,185.3333333
15-03-2019,49.08,128.52,21.9,7.6,0.58,13.6,23.3,36,28.41666667,8.7125,0,19.95416667,177.5
16-03-2019,40.74,110.3,17.1,4.15,0.66,15.9,23,36.2,26.20833333,7.370833333,0,23.54166667,149.9583333
17-03-2019,40.18,88.39,16.58,3.38,0.49,14.08,22,35.6,35.83333333,10.93333333,0,23.66666667,151.7083333
18-03-2019,40.48,101.45,22,4.67,0.5,15.03,21.9,35,30.66666667,8.083333333,0,19.27083333,164.2916667
19-03-2019,32.93,79.24,15.36,3.45,0.56,12.93,20.6,35.6,47.95833333,14.57916667,0,18.3625,179.125
20-03-2019,44.4,99.59,14.76,3.64,0.47,13.66,21.8,34.6,51.91666667,16.35,0,21.50833333,158.9166667
21-03-2019,42.07,92.56,12.72,3.65,0.77,15.82,22.6,35.1,50,15.825,0,20.64583333,163.625
22-03-2019,36.22,79.32,12.11,3.7,0.56,15.06,21.6,36.1,47.5,15.05,0,15.4875,183.6666667
23-03-2019,50.39,124.13,17.83,3.98,0.7,18.25,23.1,36,48.5,16.65833333,0.008333333,12.6125,124.1666667
24-03-2019,52.97,113.89,15.71,3.82,0.66,17.61,24.5,35.1,43,15.72916667,0,14.03333333,118.125
25-03-2019,49.43,114.26,17.39,3.58,0.67,14.65,23.2,35.9,40.25,14.12916667,0,17.65833333,123.6666667
