Date,Rainfall (mm),temp_min (⁰C),temp_max (⁰C),humidity_min (%),humidity_max (%),wind_speed_max (Kmph),wind_speed_min (Kmph)
23-07-2020,4.665517241,24.26304598,33.21304598,73.40609195,96.81597701,5.75862069,0.3
24-07-2020,22.02413793,22.74764368,26.42051724,89.8058046,95.5316092,5.9,0
25-07-2020,2.506896552,23.75281609,31.67545977,71.9066092,95.41051724,5.420689655,0.006896552
26-07-2020,12.96551724,23.37729885,32.52862069,68.91586207,97.54304598,6.789655172,0
27-07-2020,0.682758621,24.22183908,33.12045977,67.11994253,94.61304598,6.544827586,0.034482759
28-07-2020,0.086206897,25.40982759,33.78344828,66.83741379,92.58051724,6.903448276,0.4
29-07-2020,7.410344828,23.15344828,32.355,76.29350575,95.12770115,6.748275862,0.003448276
30-07-2020,3.096551724,24.5583908,33.10896552,69.63655172,96.59229885,5.086206897,0
31-07-2020,3.527586207,24.63666667,34.52264368,63.34643678,94.39821839,5.313793103,0
01-08-2020,12.80689655,24.18178161,34.61396552,66.18281609,96.68275862,6.5,0.003448276
02-08-2020,2.186206897,24.33522989,33.86522989,71.48511494,96.90913793,5.175862069,0
03-08-2020,7.689655172,24.52643678,34.69965517,65.00701149,95.90741379,8.279310345,0.148275862
04-08-2020,0.896551724,24.57068966,30.44827586,75.92632184,93.09183908,8.568965517,0.272413793
05-08-2020,11.77586207,23.83494253,30.19362069,75.55074713,96.46545977,8.879310345,1.151724138
06-08-2020,1.751724138,23.97655172,31.06982759,78.655,93.46068966,8.206896552,1.244827586
07-08-2020,0.624137931,24.5295977,32.53448276,71.77051724,92.34448276,8.306896552,1.44137931
08-08-2020,2.244827586,24.46701149,33.02908046,69.79741379,95.68614943,7.506896552,0.193103448
09-08-2020,0.134482759,24.83896552,31.69270115,73.55195402,92.79252874,8.168965517,0.982758621
10-08-2020,76.34137931,23.02729885,29.29057471,79.91626437,97.6337931,8.579310345,0.224137931
11-08-2020,14.97586207,23.03867816,26.0487931,91.35517241,98.21563218,7.517241379,1.251724138
12-08-2020,0.24137931,24.39149425,29.13264368,82.3783908,95.70672414,7.834482759,0.110344828
13-08-2020,31.14827586,23.05454023,29.55568966,82.97637931,97.81643678,8.444827586,1.020689655
14-08-2020,11.44482759,22.99293103,26.22057471,90.69701149,97.70804598,8.017241379,1.651724138
15-08-2020,22.30344828,23.19649425,28.58655172,81.63264368,98.09908046,8.686206897,0.886206897
16-08-2020,23.69310345,23.18643678,25.89568966,89.34310345,96.70442529,8.255172414,2.103448276
17-08-2020,44.74137931,23.36718391,24.43431034,93.55362069,97.97258621,7.5,1.768965517
18-08-2020,15.37931034,23.15321839,27.275,90.17022989,96.72229885,6.586206897,0.524137931
19-08-2020,7.886206897,23.54396552,29.5487931,81.78137931,97.14505747,8.517241379,0.851724138
20-08-2020,24.52413793,23.43275862,28.11321839,85.5783908,97.70425287,7.565517241,0.451724138
21-08-2020,19.64827586,23.4583908,25.17718391,93.10867816,97.90649425,7.448275862,1.486206897
22-08-2020,0.544827586,23.9466092,28.99149425,84.0008046,94.27333333,8.324137931,0.937931034
23-08-2020,0.086206897,23.88890805,31.05229885,76.22482759,94.75787356,7.303448276,0.372413793
24-08-2020,2.975862069,23.50454023,32.12764368,71.08833333,96.52091954,7.537931034,0.310344828
25-08-2020,0.513793103,23.79224138,32.64729885,70.7641954,94.9266092,6.882758621,0.003448276
26-08-2020,0.4,24.5137931,32.79477011,68.14752874,95.49810345,6.337931034,0
27-08-2020,10.65517241,23.65436782,31.87178161,71.48,96.8433908,6.65862069,0
